kernel,target,phase,entry,symbol,source_bindings,physical_bindings,input_policy,repetitions,numeric,max_absolute_error,max_relative_error,throughput,unit,previous_weft,source,ratio,change_percent,log,local_artifacts,remote_artifacts
mul_mat_q5_k,SG2044,decode,examples/kernels/mul_mat/q5_k_decode.py,production_mul_mat_q5_k_decode,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,6.10351562e-05,1.67281608e-07,4.330557,GOP/s,4.366047,1.154787,3.750092,-0.813,/tmp/weft-closure-regression.cHyRjn/sg2044-060-mul_mat_q5_k-decode.log,/tmp/weft-mul-mat.di3UhQ,rvv:/tmp/weft-mul-mat.9U3RJY
dequantize_row_q1_0,K1/X60,tensor,examples/kernels/dequantize/q1_0.py,row_dequantize_q1_0,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,584.082008,MEl/s,583.863457,150.026726,3.893186,0.037,/tmp/weft-closure-regression.cHyRjn/k1-076-dequantize_row_q1_0-tensor.log,/tmp/weft-row-dequantize.fznShD,k1:/tmp/weft-row-dequantize.t5l01Z
dequantize_row_iq4_xs,SG2044,tensor,examples/kernels/dequantize/iq4_xs.py,row_dequantize_iq4_xs,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,322.785848,MEl/s,714.912733,181.075002,1.782609,-54.850,/tmp/weft-closure-regression.cHyRjn/optimized-sg2044-018-dequantize_row_iq4_xs-tensor.log,/tmp/weft-row-dequantize.vgs6cb,rvv:/tmp/weft-row-dequantize.DZmpS4
dequantize_row_iq4_nl,SG2044,tensor,examples/kernels/dequantize/iq4_nl.py,row_dequantize_iq4_nl,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,736.776704,MEl/s,735.546653,181.518702,4.058958,0.167,/tmp/weft-closure-regression.cHyRjn/sg2044-062-dequantize_row_iq4_nl-tensor.log,/tmp/weft-row-dequantize.9Ta7Rt,rvv:/tmp/weft-row-dequantize.rQ7q99
dequantize_row_q5_0,SG2044,tensor,examples/kernels/dequantize/q5_0.py,row_dequantize_q5_0,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,734.126561,MEl/s,732.466394,168.780869,4.349584,0.227,/tmp/weft-closure-regression.cHyRjn/sg2044-063-dequantize_row_q5_0-tensor.log,/tmp/weft-row-dequantize.PnwhYn,rvv:/tmp/weft-row-dequantize.786vSh
dequantize_row_tq1_0,K1/X60,tensor,examples/kernels/dequantize/tq1_0.py,row_dequantize_tq1_0,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,492.160010,MEl/s,502.508798,110.428724,4.456812,-2.059,/tmp/weft-closure-regression.cHyRjn/optimized-k1-017-dequantize_row_tq1_0-tensor.log,/tmp/weft-row-dequantize.WF1V0K,k1:/tmp/weft-row-dequantize.j2KInS
dequantize_row_q5_1,SG2044,tensor,examples/kernels/dequantize/q5_1.py,row_dequantize_q5_1,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,731.547787,MEl/s,730.963943,160.592736,4.555298,0.080,/tmp/weft-closure-regression.cHyRjn/sg2044-064-dequantize_row_q5_1-tensor.log,/tmp/weft-row-dequantize.CDcyLh,rvv:/tmp/weft-row-dequantize.kivdxI
dequantize_row_mxfp4,SG2044,tensor,examples/kernels/dequantize/mxfp4.py,row_dequantize_mxfp4,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,739.062917,MEl/s,736.433892,160.680279,4.599587,0.357,/tmp/weft-closure-regression.cHyRjn/sg2044-065-dequantize_row_mxfp4-tensor.log,/tmp/weft-row-dequantize.A5z5DS,rvv:/tmp/weft-row-dequantize.a4U3LQ
dequantize_row_nvfp4,SG2044,tensor,examples/kernels/dequantize/nvfp4.py,row_dequantize_nvfp4,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",finite-random-record-replicated,10,within-tolerance,0,0,169.973266,MEl/s,733.566819,151.596170,1.121224,-76.829,/tmp/weft-closure-regression.cHyRjn/optimized-sg2044-019-dequantize_row_nvfp4-tensor.log,/tmp/weft-row-dequantize.SifSW2,rvv:/tmp/weft-row-dequantize.62jL43
mul_mat_nvfp4,K1/X60,decode,examples/kernels/mul_mat/nvfp4_decode.py,production_mul_mat_nvfp4_decode,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,0.945171,GOP/s,0.945292,0.161658,5.846732,-0.013,/tmp/weft-closure-regression.cHyRjn/k1-078-mul_mat_nvfp4-decode.log,/tmp/weft-mul-mat.2iIH0b,k1:/tmp/weft-mul-mat.IROdot
nvfp4_q8_0,K1/X60,decode,examples/kernels/vec_dot/nvfp4_q8_0.py,quantized_vec_dot_nvfp4_q8_0,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,0.945261,GOP/s,0.945007,0.158325,5.970384,0.027,/tmp/weft-closure-regression.cHyRjn/k1-079-nvfp4_q8_0-decode.log,/tmp/weft-quantized-vec-dot.9Jnsha,k1:/tmp/weft-quantized-vec-dot.LFG5NS
mul_mat_nvfp4,K1/X60,prefill,examples/kernels/mul_mat/nvfp4.py,production_mul_mat_nvfp4,"{""MC"":16,""MR"":2,""NC"":32,""NR"":4}","{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,1.050319,GOP/s,1.065293,0.162006,6.483210,-1.406,/tmp/weft-closure-regression.cHyRjn/copy-k1-020-mul_mat_nvfp4-prefill.log,/tmp/weft-mul-mat.CCzS2C,k1:/tmp/weft-mul-mat.I9ahtN
mul_mat_nvfp4,SG2044,prefill,examples/kernels/mul_mat/nvfp4.py,production_mul_mat_nvfp4,"{""MC"":16,""MR"":2,""NC"":32,""NR"":4}","{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,2.184894,GOP/s,2.246777,0.304350,7.178886,-2.754,/tmp/weft-closure-regression.cHyRjn/copy-sg2044-021-mul_mat_nvfp4-prefill.log,/tmp/weft-mul-mat.OXPzIk,rvv:/tmp/weft-mul-mat.nXuyZl
q8_0_q8_0,SG2044,decode,examples/kernels/vec_dot/q8_0_q8_0.py,quantized_vec_dot_q8_0_q8_0,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0,0,7.268847,GOP/s,7.251472,0.668255,10.877355,0.240,/tmp/weft-closure-regression.cHyRjn/sg2044-068-q8_0_q8_0-decode.log,/tmp/weft-quantized-vec-dot.jhkBxK,rvv:/tmp/weft-quantized-vec-dot.6QeK7O
mul_mat_q8_0,SG2044,decode,examples/kernels/mul_mat/q8_0_decode.py,production_mul_mat_q8_0_decode,{},"{""lmul_eighths"":8,""partial_combine_policy"":""independent-multilevel"",""pipeline_depth"":1,""record_axis_policy"":""within-record"",""scalar_load_prime"":0,""unroll"":1}",valid-quantized-record-replicated,10,within-tolerance,0.000137329102,7.89632719e-07,7.356041,GOP/s,7.308423,0.620785,11.849579,0.652,/tmp/weft-closure-regression.cHyRjn/sg2044-069-mul_mat_q8_0-decode.log,/tmp/weft-mul-mat.OFD6S6,rvv:/tmp/weft-mul-mat.29TzJR
